movieId,title,genres
6022,American Me (1992),Drama
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance
6025,CB4 - The Movie (1993),Comedy
6027,Dogfight (1991),Drama|Romance
6030,Girls! Girls! Girls! (1962),Comedy|Musical
6031,Imitation of Life (1959),Drama|Romance
6033,Mystery Date (1991),Comedy
6035,Pépé le Moko (1937),Crime|Drama|Romance
6036,Secret Admirer (1985),Comedy|Romance
6039,"Woman in Red, The (1984)",Comedy|Romance
6040,Darkness Falls (2003),Horror|Thriller
6041,Amen. (2002),Drama
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary
6044,Blind Date (1984),Horror|Thriller
6049,Ethan Frome (1993),Drama
6051,"Harder They Come, The (1973)",Action|Crime|Drama
6055,Sugar Hill (1994),Drama
6057,Biker Boyz (2003),Action|Crime|Drama
6058,Final Destination 2 (2003),Horror|Thriller
6059,"Recruit, The (2003)",Action|Thriller
6060,"Guru, The (2002)",Comedy|Romance
6062,Lost in La Mancha (2002),Documentary
6063,May (2002),Drama|Horror
6064,"Harder They Fall, The (1956)",Drama|Film-Noir
6067,Ordinary Decent Criminal (2000),Comedy|Crime
6070,Tokyo Decadence (Topâzu) (1992),Drama
6078,Firefox (1982),Action|Sci-Fi|Thriller
6086,"I, the Jury (1982)",Crime|Drama|Thriller
6090,Kiss Me Goodbye (1982),Comedy
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
6101,Missing (1982),Drama|Mystery|Thriller
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War
6111,Paradise (1982),Adventure|Romance
6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary
6123,Sunless (Sans Soleil) (1983),Documentary
6124,Savannah Smiles (1982),Comedy
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical
6140,Tenebre (1982),Horror|Mystery|Thriller
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy
6143,Trail of the Pink Panther (1982),Comedy|Crime
6145,Venom (1982),Horror|Thriller
6148,White Dog (1982),Drama|Horror|Thriller
6153,Zapped! (1982),Comedy|Sci-Fi
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
6156,Shanghai Knights (2003),Action|Adventure|Comedy
6157,Daredevil (2003),Action|Crime
6158,"Jungle Book 2, The (2003)",Animation|Children
6159,All the Real Girls (2003),Drama|Romance
6162,Gerry (2002),Adventure|Drama
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller
6166,Dennis the Menace (1993),Comedy
6169,"Black Stallion Returns, The (1983)",Adventure|Children
6170,"Black Stallion, The (1979)",Adventure|Children|Drama
6178,"Patch of Blue, A (1965)",Drama|Romance
6181,"Red Badge of Courage, The (1951)",Drama|War
6182,"Thrill of It All, The (1963)",Comedy
6183,Pillow Talk (1959),Comedy|Musical|Romance
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi
6185,Dark Blue (2003),Action|Crime|Drama|Thriller
6186,Gods and Generals (2003),Action|Drama|War
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller
6188,Old School (2003),Comedy
6192,Open Hearts (Elsker dig for evigt) (2002),Romance
6193,Poolhall Junkies (2002),Comedy|Drama|Thriller
6195,Stone Reader (2002),Documentary
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
6197,Spider (2002),Drama|Mystery
6201,Lady Jane (1986),Drama|Romance
6202,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance
6203,Life Stinks (1991),Comedy
6204,"Meteor Man, The (1993)",Comedy
6210,Volcano High (Whasango) (2001),Action|Comedy
6212,Bringing Down the House (2003),Comedy
6213,Tears of the Sun (2003),Action|Drama|Thriller
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller
6215,Laurel Canyon (2002),Drama
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
6217,"Safety of Objects, The (2001)",Drama
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance
6219,"Hunted, The (2003)",Action|Drama|Thriller
6220,Willard (2003),Drama|Horror|Thriller
6222,Prozac Nation (2001),Drama
6223,Spun (2001),Comedy|Crime|Drama
6225,King of Kings (1961),Drama
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
6232,Born Free (1966),Adventure|Children|Drama
6234,Equus (1977),Drama|Mystery
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War
6237,"Glenn Miller Story, The (1953)",Drama
6238,Green Card (1990),Comedy|Drama|Romance
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
6244,Salaam Bombay! (1988),Drama
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance
6246,Talent for the Game (1991),Drama
6249,Boat Trip (2003),Comedy
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
6251,Piglet's Big Movie (2003),Animation|Children
6252,View from the Top (2003),Comedy|Romance
6254,"Awful Truth, The (1937)",Comedy|Romance
6263,Basic (2003),Drama|Thriller|War
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
6265,Head of State (2003),Comedy
6266,What a Girl Wants (2003),Comedy|Drama|Romance
6267,Assassination Tango (2002),Drama|Thriller
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance
6269,Stevie (2002),Documentary
6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
6279,"Good Thief, The (2002)",Crime|Drama
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller
6281,Phone Booth (2002),Drama|Thriller
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
6285,Levity (2003),Drama
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
6287,Anger Management (2003),Comedy
6288,Better Luck Tomorrow (2002),Crime|Drama
6289,Ghosts of the Abyss (2003),Documentary|IMAX
6290,House of 1000 Corpses (2003),Horror
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy
6296,"Mighty Wind, A (2003)",Comedy|Musical
6297,Holes (2003),Adventure|Children|Comedy|Mystery
6298,Malibu's Most Wanted (2003),Comedy|Crime
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
6301,Straw Dogs (1971),Drama|Thriller
6302,Beginning of the End (1957),Sci-Fi
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
6305,Fahrenheit 451 (1966),Drama|Sci-Fi
6306,I Am Trying to Break Your Heart (2002),Documentary
6308,Legal Eagles (1986),Comedy|Crime|Romance
6310,Memories of Me (1988),Comedy|Drama
6313,Sibling Rivalry (1990),Comedy
6314,Undercover Blues (1993),Comedy|Crime
6315,Wildcats (1986),Comedy
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical
6319,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama
6320,Scenes from a Mall (1991),Comedy
6322,Confidence (2003),Crime|Thriller
6323,Identity (2003),Crime|Horror|Mystery|Thriller
6324,It Runs in the Family (2003),Comedy|Drama
6327,"Decade Under the Influence, A (2003)",Documentary
6329,Manic (2001),Drama
6330,People I Know (2002),Crime|Drama
6331,Spellbound (2002),Documentary
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
6334,Blue Car (2002),Drama
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama
6337,Owning Mahowny (2003),Crime|Drama|Thriller
6338,Daddy Day Care (2003),Children|Comedy
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
6341,"Shape of Things, The (2003)",Drama
6342,"Trip, The (2002)",Comedy|Drama|Romance
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical
6347,Beat Street (1984),Drama|Musical
6348,Breakin' 2: Electric Boogaloo (1984),Musical
6349,Breakin' (1984),Drama|Musical
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
6357,High Society (1956),Comedy|Musical|Romance
6358,Kiss Me Kate (1953),Comedy|Musical|Romance
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6367,Down with Love (2003),Comedy|Romance
6368,Cinemania (2002),Documentary
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
6371,Pokémon Heroes (2003),Animation|Children
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
6374,"In-Laws, The (2003)",Comedy
6375,Gigantic (A Tale of Two Johns) (2002),Documentary
6376,Respiro (2002),Comedy|Drama
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
6378,"Italian Job, The (2003)",Action|Crime
6379,Wrong Turn (2003),Horror|Thriller
6380,Capturing the Friedmans (2003),Documentary
6382,Together (Han ni Zai Yiki) (2002),Drama
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
6385,Whale Rider (2002),Drama
6386,Nevada Smith (1966),Western
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
6390,Silk Stockings (1957),Musical
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
6402,Siam Sunset (1999),Comedy
6405,Treasure Island (1950),Adventure|Children
6407,"Walk, Don't Run (1966)",Comedy|Romance
6408,Animals are Beautiful People (1974),Comedy|Documentary
6410,Car Wash (1976),Comedy
6412,Destry Rides Again (1939),Comedy|Western
6415,Intervista (1987),Comedy|Drama
6417,Live Wire (1992),Action
6422,Shenandoah (1965),Drama|War|Western
6424,Oscar (1991),Comedy|Crime|Mystery|Romance
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy
6427,"Railway Children, The (1970)",Children|Drama
6428,Two Mules for Sister Sara (1970),Comedy|War|Western
6429,Winchester '73 (1950),Western
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
6434,"Objective, Burma! (1945)",War
6436,This Boy's Life (1993),Drama
6440,Barton Fink (1991),Drama|Thriller
6442,Belle époque (1992),Comedy|Romance
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
6449,From the Terrace (1960),Drama
6452,"Long, Hot Summer, The (1958)",Drama
6453,Man of Aran (1934),Documentary
6454,Music Box (1989),Drama
6460,"Trial, The (Procès, Le) (1962)",Drama
6461,"Unforgiven, The (1960)",Drama|Western
6464,Good Burger (1997),Children|Comedy
6465,Jubilee (1977),Drama
6466,Mississippi Masala (1991),Drama|Romance
6476,Shattered (1991),Mystery|Thriller
6477,"Song of Bernadette, The (1943)",Drama
6480,Thoroughly Modern Millie (1967),Comedy|Musical
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
6483,From Justin to Kelly (2003),Musical|Romance
6484,Hollywood Homicide (2003),Action|Crime|Drama
6493,Alex and Emma (2003),Comedy|Drama|Romance
6502,28 Days Later (2002),Action|Horror|Sci-Fi
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
6510,"Bodies, Rest & Motion (1993)",Drama|Romance
6514,Ring of Terror (1962),Horror
6515,You Only Live Once (1937),Crime|Film-Noir
6516,Anastasia (1956),Drama
6517,"Babe, The (1992)",Drama
6523,Mr. Baseball (1992),Comedy|Romance
6527,Scaramouche (1952),Adventure|Romance
6528,Start the Revolution Without Me (1970),Comedy
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
6533,"What's Up, Doc? (1972)",Comedy
6534,Hulk (2003),Action|Adventure|Sci-Fi
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
6538,Swimming Pool (2003),Drama|Mystery|Thriller
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
6545,I Capture the Castle (2003),Drama|Romance
6547,Northfork (2003),Drama|Fantasy
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
6549,How to Deal (2003),Comedy|Drama|Romance
6550,Johnny English (2003),Action|Comedy|Thriller
6551,"Anarchist Cookbook, The (2002)",Comedy|Romance
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama
6554,Garage Days (2002),Comedy|Musical
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama
6558,Curly Sue (1991),Comedy|Drama
6559,Little Giants (1994),Children|Comedy
6560,Loose Cannons (1990),Action|Comedy
6561,"Mouse That Roared, The (1959)",Comedy|War
6563,Masked & Anonymous (2003),Comedy|Drama
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
6565,Seabiscuit (2003),Drama
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
6568,Camp (2003),Comedy|Musical
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
6572,Scorched (2003),Comedy|Crime
6573,Avanti! (1972),Comedy|Drama
6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller
6577,Kickboxer 2: The Road Back (1991),Action|Drama
6578,"Kiss Me, Stupid (1964)",Comedy
6579,"One, Two, Three (1961)",Comedy
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
6586,American Wedding (American Pie 3) (2003),Comedy
6587,Gigli (2003),Comedy|Crime|Romance
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller
6591,"Magdalene Sisters, The (2002)",Drama
6592,"Secret Lives of Dentists, The (2002)",Drama
6593,Freaky Friday (2003),Children|Comedy|Fantasy
6595,S.W.A.T. (2003),Action|Thriller
6596,"Divorce, Le (2003)",Comedy|Drama|Romance
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi
6598,Step Into Liquid (2002),Documentary
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
6611,Umberto D. (1952),Drama
6612,Brother's Keeper (1992),Documentary
6614,I Love You to Death (1990),Comedy|Crime
6615,Freddy vs. Jason (2003),Action|Horror|Thriller
6616,Grind (2003),Action|Comedy
6617,Open Range (2003),Western
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
6619,Uptown Girls (2003),Comedy
6620,American Splendor (2003),Comedy|Drama
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
6625,Camp Nowhere (1994),Adventure|Children|Comedy
6628,Hot Dog... The Movie (1984),Comedy
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller
6636,"Sure Thing, The (1985)",Comedy|Romance
6638,Valley Girl (1983),Comedy|Romance
6639,Wait Until Dark (1967),Drama|Thriller
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
6650,Kind Hearts and Coronets (1949),Comedy|Drama
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi
6656,Attack of the Puppet People (1958),Horror|Sci-Fi
6658,10 (1979),Comedy|Romance
6659,Tremors (1990),Comedy|Horror|Sci-Fi
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
6662,"Pink Panther, The (1963)",Comedy|Crime
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
6664,Commando (1985),Action|Adventure
6665,Dracula (1979),Horror|Romance
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
6667,Waco: The Rules of Engagement (1997),Documentary
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance
6669,Ikiru (1952),Drama
6670,Comic Book Villains (2002),Comedy
6671,"Angel at My Table, An (1990)",Drama
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
6679,Revolution OS (2001),Documentary
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
6687,My Boss's Daughter (2003),Comedy|Romance
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
6691,Dust (2001),Drama|Western
6692,Stoked: The Rise and Fall of Gator (2002),Documentary
6695,Jeepers Creepers 2 (2003),Horror|Thriller
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance
6699,Once Upon a Time in the Midlands (2002),Drama
6702,Dickie Roberts: Former Child Star (2003),Comedy
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller
6706,Taking Sides (2001),Drama
6707,Cabin Fever (2002),Horror|Thriller
6708,Matchstick Men (2003),Comedy|Crime|Drama
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
6710,Dummy (2002),Comedy|Drama|Romance
6711,Lost in Translation (2003),Comedy|Drama|Romance
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
6715,Children of the Night (1991),Horror
6718,Gotcha! (1985),Comedy
6720,Kuffs (1992),Action|Comedy|Crime
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
6724,Paper Moon (1973),Comedy|Crime|Drama
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
6744,Once Bitten (1985),Comedy|Horror
6746,Squirm (1976),Horror|Romance
6748,"Brood, The (1979)",Horror
6750,Anything Else (2003),Comedy|Drama|Romance
6751,Cold Creek Manor (2003),Drama|Thriller
6752,"Fighting Temptations, The (2003)",Drama
6753,Secondhand Lions (2003),Children|Comedy|Drama
6754,Underworld (2003),Action|Fantasy|Horror
6755,Bubba Ho-tep (2002),Comedy|Horror
6760,In This World (2002),Adventure|Drama
6763,Duplex (2003),Comedy|Crime
6764,"Rundown, The (2003)",Action|Adventure|Comedy
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
6768,Luther (2003),Drama
6769,Mambo Italiano (2003),Comedy
6770,My Life Without Me (2003),Drama|Romance
6772,To Be and to Have (Être et avoir) (2002),Documentary
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
6775,Life and Debt (2001),Documentary
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
6777,Judgment at Nuremberg (1961),Drama
6780,"Brief History of Time, A (1991)",Documentary
6782,Leningrad Cowboys Go America (1989),Comedy|Musical
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
6786,Kiss of the Spider Woman (1985),Drama
6787,All the President's Men (1976),Drama|Thriller
6788,Angie (1994),Comedy|Drama|Romance
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance
6790,Avalon (2001),Drama|Fantasy|Sci-Fi
6791,Babette's Feast (Babettes gæstebud) (1987),Drama
6793,Beethoven (1992),Children|Comedy|Drama
6794,Beethoven's 2nd (1993),Children|Comedy
6796,Boyz N the Hood (1991),Crime|Drama
6797,Bugsy (1991),Crime|Drama
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical
6800,Cobra (1986),Action|Crime
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
6804,Crimewave (1985),Comedy|Crime
6807,Monty Python's The Meaning of Life (1983),Comedy
6808,Where Eagles Dare (1968),Action|Adventure|War
6809,Tightrope (1984),Thriller
6810,Sleeping with the Enemy (1991),Drama|Thriller
6811,PCU (1994),Comedy
6812,"Rookie, The (1990)",Action|Comedy|Thriller
6814,City Heat (1984),Action|Comedy
6816,Three O'Clock High (1987),Comedy
6817,"White Hunter, Black Heart (1990)",Adventure|Drama
6818,Come and See (Idi i smotri) (1985),Drama|War
6820,Ginger Snaps (2000),Drama|Horror|Thriller
6821,More American Graffiti (1979),Comedy
6827,It's Pat (1994),Comedy
6832,Regarding Henry (1991),Drama
6835,Alien Contamination (1980),Action|Horror|Sci-Fi
6836,"Amazing Transparent Man, The (1960)",Sci-Fi
6837,Love Affair (1939),Comedy|Drama|Romance
6849,Scrooge (1970),Drama|Fantasy|Musical
6850,Leap of Faith (1992),Comedy|Drama
6851,"Gas, Food, Lodging (1992)",Drama|Romance
6852,In Cold Blood (1967),Crime|Drama
6853,Campus Man (1987),Comedy
6856,Yankee Doodle Dandy (1942),Drama|Musical
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
6858,Knife in the Water (Nóz w wodzie) (1962),Drama
6860,Mobsters (1991),Crime|Drama
6862,Out of Time (2003),Crime|Drama|Thriller
6863,School of Rock (2003),Comedy|Musical
6867,"Station Agent, The (2003)",Comedy|Drama
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary
6870,Mystic River (2003),Crime|Drama|Mystery
6872,"House of the Dead, The (2003)",Action|Horror
6873,Intolerable Cruelty (2003),Comedy|Romance
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6879,Runaway Jury (2003),Drama|Thriller
6880,"Texas Chainsaw Massacre, The (2003)",Horror
6881,Pieces of April (2003),Comedy|Drama
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi
6883,Sylvia (2003),Drama|Romance
6884,Veronica Guerin (2003),Crime|Drama|Thriller
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
6886,Beyond Borders (2003),Drama|Romance|War
6887,Radio (2003),Drama
6888,Scary Movie 3 (2003),Comedy|Horror
6889,Brother Bear (2003),Adventure|Animation|Children
6890,Elephant (2003),Drama
6893,"Italian Job, The (1969)",Action|Comedy|Crime
6898,Sweet Sixteen (2002),Drama
6899,Alien from L.A. (1988),Sci-Fi
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6911,"Jolson Story, The (1946)",Musical
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance
6918,"Unvanquished, The (Aparajito) (1957)",Drama
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
6927,"Human Stain, The (2003)",Drama|Romance|Thriller
6932,Shattered Glass (2003),Crime|Drama
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6936,Elf (2003),Children|Comedy|Fantasy
6938,Billabong Odyssey (2003),Documentary
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance
6942,Love Actually (2003),Comedy|Drama|Romance
6944,Father of the Bride (1991),Comedy
6945,My Architect: A Son's Journey (2003),Documentary
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6948,Tupac: Resurrection (2003),Documentary
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi
6950,"Missing, The (2003)",Adventure|Thriller|Western
6951,"Cat in the Hat, The (2003)",Children|Comedy
6952,Gothika (2003),Horror|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6957,Bad Santa (2003),Comedy|Crime
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
6959,Timeline (2003),Action|Adventure|Sci-Fi
6961,Damage (Fatale) (1992),Drama
6962,OT: Our Town (2002),Documentary
6963,Devil's Playground (2002),Documentary
6965,Journeys with George (2002),Documentary
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6967,Dead of Night (1945),Horror|Mystery
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi
6970,Desk Set (1957),Comedy|Romance
6971,Europa (Zentropa) (1991),Drama|Thriller
6973,Final Analysis (1992),Drama|Romance|Thriller
6974,"Freshman, The (1990)",Comedy|Crime
6975,Funny Games (1997),Drama|Horror|Thriller
6978,Slacker (1991),Comedy|Drama
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6981,"Ordet (Word, The) (1955)",Drama
6982,Forbidden Games (Jeux interdits) (1952),Drama|War
6983,Jane Eyre (1944),Drama|Romance
6984,"Tale of Two Cities, A (1935)",Drama
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
6989,Gorky Park (1983),Crime|Drama|Thriller
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
6992,Guarding Tess (1994),Comedy|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6994,"Hard Way, The (1991)",Action|Comedy
6996,Highlander II: The Quickening (1991),Action|Sci-Fi
6997,Hoffa (1992),Crime|Drama
6998,House of Cards (1993),Drama
6999,Housesitter (1992),Comedy|Romance
7000,Hudson Hawk (1991),Action|Adventure|Comedy
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
